sba_physical_declaration_number,sba_eidl_declaration_number,fema_disaster_number,sba_disaster_number,damaged_property_city_name,damaged_property_zip_code,damaged_property_county/parish_name,damaged_property_state_code,total_verified_loss,verified_loss_real_estate,verified_loss_content,total_approved_loan_amount,approved_amount_real_estate,approved_amount_content,year,incident_type
12327,12328,1933,WI-00027,PLATTEVILLE,53818,GRANT,WI,143252,125627,17625,57900,40300,17600,2010,Severe Storm
12327,12328,1933,WI-00027,POTOSI,53820,GRANT,WI,183135,161085,22050,10300,5800,4500,2010,Severe Storm
12327,12328,1933,WI-00027,SHOREWOOD,53211,MILWAUKEE,WI,722189,449780,272409,372100,217000,155100,2010,Severe Storm
12327,12328,1933,WI-00027,SOUTH MILWAUKEE,53172,MILWAUKEE,WI,194795,183570,11225,14000,14000,0,2010,Severe Storm
12327,12328,1933,WI-00027,WAUWATOSA,53213,MILWAUKEE,WI,57078,33478,23600,14000,14000,0,2010,Severe Storm
12327,12328,1933,WI-00027,WAUWATOSA,53225,MILWAUKEE,WI,197943,126768,71175,154000,88100,65900,2010,Severe Storm
12327,12328,1933,WI-00027,WAUWATOSA,53226,MILWAUKEE,WI,43097,41672,1425,42000,40600,1400,2010,Severe Storm
12327,12328,1933,WI-00027,WEST ALLIS,53214,MILWAUKEE,WI,50334,49094,1240,49300,48100,1200,2010,Severe Storm
12327,12328,1933,WI-00027,WHITEFISH BAY,53211,MILWAUKEE,WI,446962,318136,128826,92100,54000,38100,2010,Severe Storm
12327,12328,1933,WI-00027,WHITEFISH BAY,53217,MILWAUKEE,WI,441811,275536,166275,160400,81800,78600,2010,Severe Storm
12353,12354,1942,NC-00030,AHOSKIE,27910,BERTIE,NC,4598,4598,0,4600,4600,0,2011,Severe Storm
12353,12354,1942,NC-00030,AHOSKIE,27910,HERTFORD,NC,40298,38464,1834,33700,33700,0,2011,Severe Storm
12353,12354,1942,NC-00030,ASH,28420,BRUNSWICK,NC,29454,28354,1100,10700,9600,1100,2011,Severe Storm
12353,12354,1942,NC-00030,AYDEN,28513,PITT,NC,105755,63670,42085,11000,5800,5200,2011,Severe Storm
12353,12354,1942,NC-00030,BLOUNTS CREEK,27814,BEAUFORT,NC,3255,3255,0,3300,3300,0,2011,Severe Storm
12353,12354,1942,NC-00030,BOILING SPRING LAKES,28461,BRUNSWICK,NC,20932,13432,7500,0,0,0,2011,Severe Storm
12353,12354,1942,NC-00030,BOLIVIA,28422,BRUNSWICK,NC,31055,31055,0,0,0,0,2011,Severe Storm
12353,12354,1942,NC-00030,BURGAW,28425,PENDER,NC,62965,40815,22150,42600,21300,21300,2011,Severe Storm
12353,12354,1942,NC-00030,CASTLE HAYNE,28429,NEW HANOVER,NC,15974,15974,0,14000,14000,0,2011,Severe Storm
12353,12354,1942,NC-00030,CHOCOWINITY,27817,BEAUFORT,NC,31340,25010,6330,19200,18100,1100,2011,Severe Storm
12353,12354,1942,NC-00030,COFIELD,27922,HERTFORD,NC,29489,22239,7250,28900,21600,7300,2011,Severe Storm
12353,12354,1942,NC-00030,COLERAIN,27924,BERTIE,NC,7291,7291,0,4000,4000,0,2011,Severe Storm
12353,12354,1942,NC-00030,COLUMBIA,27925,TYRRELL,NC,186322,155952,30370,147700,94100,25200,2011,Severe Storm
12353,12354,1942,NC-00030,COMO,27818,HERTFORD,NC,6250,6250,0,0,0,0,2011,Severe Storm
12353,12354,1942,NC-00030,COVE CITY,28523,CRAVEN,NC,90721,78626,12095,60300,55800,4500,2011,Severe Storm
12353,12354,1942,NC-00030,DOVER,28526,CRAVEN,NC,27936,24111,3825,0,0,0,2011,Severe Storm
12353,12354,1942,NC-00030,GREENVILLE,27858,PITT,NC,29760,20860,8900,26600,17700,8900,2011,Severe Storm
12353,12354,1942,NC-00030,HAMPSTEAD,28443,PENDER,NC,10704,10704,0,0,0,0,2011,Severe Storm
12353,12354,1942,NC-00030,HARRELLSVILLE,27942,HERTFORD,NC,13671,13671,0,13000,13000,0,2011,Severe Storm
12353,12354,1942,NC-00030,HAVELOCK,28532,CRAVEN,NC,27988,25688,2300,0,0,0,2011,Severe Storm
12353,12354,1942,NC-00030,HOLLY RIDGE,28445,ONSLOW,NC,7967,7967,0,7200,7200,0,2011,Severe Storm
12353,12354,1942,NC-00030,HUBERT,28539,ONSLOW,NC,144358,107918,36440,84800,57000,27800,2011,Severe Storm
12353,12354,1942,NC-00030,JACKSONVILLE,28540,ONSLOW,NC,152808,124283,28525,95400,68200,27200,2011,Severe Storm
12353,12354,1942,NC-00030,JACKSONVILLE,28546,ONSLOW,NC,463821,241626,222195,233600,112600,121000,2011,Severe Storm
12353,12354,1942,NC-00030,LELAND,28451,BRUNSWICK,NC,72031,69951,2080,66900,64900,2000,2011,Severe Storm
12353,12354,1942,NC-00030,MAPLE HILL,28454,ONSLOW,NC,22707,22707,0,0,0,0,2011,Severe Storm
12353,12354,1942,NC-00030,MAPLE HILL,28454,PENDER,NC,356492,279962,76530,43300,43300,0,2011,Severe Storm
12353,12354,1942,NC-00030,MAYSVILLE,28555,JONES,NC,227216,175546,51670,82500,57000,25500,2011,Severe Storm
12353,12354,1942,NC-00030,MAYSVILLE,28555,ONSLOW,NC,71188,34063,37125,14000,13600,400,2011,Severe Storm
12353,12354,1942,NC-00030,MERRY HILL,27957,BERTIE,NC,2477,2477,0,0,0,0,2011,Severe Storm
12353,12354,1942,NC-00030,MIDWAY PARK,28544,ONSLOW,NC,1500,0,1500,0,0,0,2011,Severe Storm
12353,12354,1942,NC-00030,NEW BERN,28560,CRAVEN,NC,276888,207843,69045,215500,164000,51500,2011,Severe Storm
12353,12354,1942,NC-00030,NEW BERN,28562,CRAVEN,NC,655698,446423,209275,364300,258000,106300,2011,Severe Storm
12353,12354,1942,NC-00030,OAK ISLAND,28465,BRUNSWICK,NC,12200,12200,0,0,0,0,2011,Severe Storm
12353,12354,1942,NC-00030,OCEAN ISLE BEACH,28469,BRUNSWICK,NC,35144,25584,9560,26900,17300,9600,2011,Severe Storm
12353,12354,1942,NC-00030,PANTEGO,27860,BEAUFORT,NC,22885,17121,5764,10000,10000,0,2011,Severe Storm
12353,12354,1942,NC-00030,PINETOWN,27865,BEAUFORT,NC,18425,15555,2870,13700,10900,2800,2011,Severe Storm
12353,12354,1942,NC-00030,PLYMOUTH,27962,WASHINGTON,NC,70949,69399,1550,22600,21900,0,2011,Severe Storm
12353,12354,1942,NC-00030,POLLOCKSVILLE,28573,JONES,NC,526174,384134,142040,101300,54100,47200,2011,Severe Storm
12353,12354,1942,NC-00030,ROCKY POINT,28457,PENDER,NC,7533,7533,0,5700,5700,0,2011,Severe Storm
12353,12354,1942,NC-00030,ROPER,27970,WASHINGTON,NC,4031,4031,0,0,0,0,2011,Severe Storm
12353,12354,1942,NC-00030,SHALLOTTE,28469,BRUNSWICK,NC,2035,0,2035,2100,0,2100,2011,Severe Storm
12353,12354,1942,NC-00030,SHALLOTTE,28470,BRUNSWICK,NC,1484,1484,0,0,0,0,2011,Severe Storm
12353,12354,1942,NC-00030,SNEADS FERRY,28460,ONSLOW,NC,5357,5357,0,0,0,0,2011,Severe Storm
12353,12354,1942,NC-00030,SOUTHPORT,28461,BRUNSWICK,NC,15297,15297,0,10700,10700,0,2011,Severe Storm
12353,12354,1942,NC-00030,SUPPLY,28462,BRUNSWICK,NC,29640,28140,1500,14300,13300,1000,2011,Severe Storm
12353,12354,1942,NC-00030,SWANSBORO,28584,ONSLOW,NC,80473,80473,0,78800,78800,0,2011,Severe Storm
12353,12354,1942,NC-00030,TRENTON,28585,JONES,NC,189032,156732,32300,40500,20800,19700,2011,Severe Storm
12353,12354,1942,NC-00030,VANCEBORO,28586,CRAVEN,NC,97600,95000,2600,42700,40100,2600,2011,Severe Storm
12353,12354,1942,NC-00030,WASHINGTON,27889,BEAUFORT,NC,329432,265108,64324,111900,90800,21100,2011,Severe Storm
12353,12354,1942,NC-00030,WASHINGTON,27889,PITT,NC,193395,173855,19540,0,0,0,2011,Severe Storm
12353,12354,1942,NC-00030,WILLIAMSTON,27892,MARTIN,NC,57074,56874,200,9100,9100,0,2011,Severe Storm
12353,12354,1942,NC-00030,WILMINGTON,28401,NEW HANOVER,NC,40671,38021,2650,0,0,0,2011,Severe Storm
12353,12354,1942,NC-00030,WILMINGTON,28405,NEW HANOVER,NC,18619,18619,0,16400,16400,0,2011,Severe Storm
12353,12354,1942,NC-00030,WILMINGTON,28457,PENDER,NC,3275,1975,1300,0,0,0,2011,Severe Storm
12353,12354,1942,NC-00030,WINDSOR,27983,BERTIE,NC,1848466,1167516,680950,682200,382000,300200,2011,Severe Storm
12353,12354,1942,NC-00030,WINNABOW,28479,BRUNSWICK,NC,16866,16866,0,13200,13200,0,2011,Severe Storm
12530,12531,1969,NC-00033,ABERDEEN,28315,HOKE,NC,18405,17255,1150,0,0,0,2011,Severe Storm
12530,12531,1969,NC-00033,AHOSKIE,27910,HERTFORD,NC,11950,11950,0,9000,9000,0,2011,Severe Storm
12530,12531,1969,NC-00033,ANGIER,27501,HARNETT,NC,23261,23261,0,0,0,0,2011,Severe Storm
12530,12531,1969,NC-00033,APEX,27539,WAKE,NC,541030,475317,65713,44700,40800,3900,2011,Severe Storm
12530,12531,1969,NC-00033,AYDEN,28513,PITT,NC,9663,9663,0,8400,8400,0,2011,Severe Storm
12530,12531,1969,NC-00033,BENSON,27504,JOHNSTON,NC,948259,606227,342032,596100,406600,189500,2011,Severe Storm
12530,12531,1969,NC-00033,BLACK CREEK,27813,WILSON,NC,18506,18506,0,11700,11700,0,2011,Severe Storm
12530,12531,1969,NC-00033,BLADENBORO,28320,BLADEN,NC,86008,80578,5430,0,0,0,2011,Severe Storm
12530,12531,1969,NC-00033,BUNNLEVEL,28323,HARNETT,NC,12197,12197,0,12200,12200,0,2011,Severe Storm
12530,12531,1969,NC-00033,BURLINGTON,27217,ALAMANCE,NC,135335,97285,38050,96900,68400,28500,2011,Severe Storm
12530,12531,1969,NC-00033,CAMERON,28326,HARNETT,NC,7338,7338,0,4800,4800,0,2011,Severe Storm
12530,12531,1969,NC-00033,CARY,27513,WAKE,NC,5741,2041,3700,0,0,0,2011,Severe Storm
12530,12531,1969,NC-00033,CHADBOURN,28431,BLADEN,NC,14099,14099,0,14000,14000,0,2011,Severe Storm
12530,12531,1969,NC-00033,CLARKTON,28433,BLADEN,NC,11001,11001,0,7300,7300,0,2011,Severe Storm
12530,12531,1969,NC-00033,CLINTON,28328,SAMPSON,NC,254538,201558,52980,125800,95100,30700,2011,Severe Storm
12530,12531,1969,NC-00033,COATS,27521,HARNETT,NC,18854,17354,1500,0,0,0,2011,Severe Storm
12530,12531,1969,NC-00033,COLERAIN,27924,BERTIE,NC,2047968,1469233,578735,897000,690500,206500,2011,Severe Storm
12530,12531,1969,NC-00033,COLERAIN,27924,HERTFORD,NC,70674,46624,24050,0,0,0,2011,Severe Storm
12530,12531,1969,NC-00033,COLUMBIA,27925,TYRRELL,NC,118101,77601,40500,0,0,0,2011,Severe Storm
12530,12531,1969,NC-00033,DUNN,28334,HARNETT,NC,619673,421808,197865,218900,163300,55600,2011,Severe Storm
12530,12531,1969,NC-00033,DUNN,28334,JOHNSTON,NC,59085,42385,16700,26500,21400,5100,2011,Severe Storm
12530,12531,1969,NC-00033,DUNN,28334,SAMPSON,NC,71330,65330,6000,0,0,0,2011,Severe Storm
12530,12531,1969,NC-00033,ELIZABETHTOWN,28337,BLADEN,NC,463535,408110,55425,219900,2.00E+05,19900,2011,Severe Storm
12530,12531,1969,NC-00033,FAISON,28341,SAMPSON,NC,170499,168139,2360,46000,44300,1700,2011,Severe Storm
12530,12531,1969,NC-00033,FARMVILLE,27828,GREENE,NC,243112,189912,53200,180000,140000,40000,2011,Severe Storm
12530,12531,1969,NC-00033,FARMVILLE,27828,PITT,NC,121513,115383,6130,63800,57600,6200,2011,Severe Storm
12530,12531,1969,NC-00033,FAYETTEVILLE,28301,CUMBERLAND,NC,8052,8052,0,0,0,0,2011,Severe Storm
12530,12531,1969,NC-00033,FAYETTEVILLE,28303,CUMBERLAND,NC,4386231,3243347,1142884,1181900,884800,297100,2011,Severe Storm
12530,12531,1969,NC-00033,FAYETTEVILLE,28311,CUMBERLAND,NC,2753007,2169110,583897,772100,621600,150500,2011,Severe Storm
12530,12531,1969,NC-00033,FAYETTEVILLE,28312,BLADEN,NC,134324,78474,55850,112200,78500,33700,2011,Severe Storm
12530,12531,1969,NC-00033,FAYETTEVILLE,28312,CUMBERLAND,NC,2269,569,1700,2300,600,1700,2011,Severe Storm
12530,12531,1969,NC-00033,FAYETTEVILLE,28314,CUMBERLAND,NC,149298,129758,19540,63100,60600,2500,2011,Severe Storm
12530,12531,1969,NC-00033,FOUR OAKS,27524,JOHNSTON,NC,381986,278336,103650,198100,152200,45900,2011,Severe Storm
12530,12531,1969,NC-00033,FUQUAY VARINA,27526,WAKE,NC,21203,20003,1200,21300,20100,1200,2011,Severe Storm
12530,12531,1969,NC-00033,GREENVILLE,27834,PITT,NC,18692,18692,0,8000,8000,0,2011,Severe Storm
12530,12531,1969,NC-00033,HARRELLSVILLE,27942,HERTFORD,NC,214551,156751,57800,0,0,0,2011,Severe Storm
12530,12531,1969,NC-00033,HAVELOCK,28532,CRAVEN,NC,9672,9672,0,0,0,0,2011,Severe Storm
12530,12531,1969,NC-00033,HOLLY SPRINGS,27540,WAKE,NC,81872,77672,4200,7300,6800,500,2011,Severe Storm
12530,12531,1969,NC-00033,IVANHOE,28447,SAMPSON,NC,4573,4573,0,0,0,0,2011,Severe Storm
12530,12531,1969,NC-00033,JACKSONVILLE,28546,ONSLOW,NC,2989037,2304042,684995,1356700,1053300,303400,2011,Severe Storm
12530,12531,1969,NC-00033,KENLY,27542,JOHNSTON,NC,147704,100504,47200,140600,100600,40000,2011,Severe Storm
12530,12531,1969,NC-00033,LINDEN,28356,CUMBERLAND,NC,71681,18831,52850,0,0,0,2011,Severe Storm
12530,12531,1969,NC-00033,LUCAMA,27851,WILSON,NC,283737,245090,38647,134100,104000,30100,2011,Severe Storm
12530,12531,1969,NC-00033,LUMBERTON,28358,ROBESON,NC,219651,190886,28765,94200,78800,15400,2011,Severe Storm
12530,12531,1969,NC-00033,LUMBERTON,28360,ROBESON,NC,106360,87485,18875,0,0,0,2011,Severe Storm
12530,12531,1969,NC-00033,MICRO,27555,JOHNSTON,NC,163610,121515,42095,38200,32800,5400,2011,Severe Storm
12530,12531,1969,NC-00033,NEW BERN,28560,CRAVEN,NC,186080,137680,48400,119800,75300,44500,2011,Severe Storm
12530,12531,1969,NC-00033,NEW BERN,28562,CRAVEN,NC,59592,32772,26820,0,0,0,2011,Severe Storm
12530,12531,1969,NC-00033,PEMBROKE,28372,ROBESON,NC,148478,123447,25031,34600,23400,11200,2011,Severe Storm
12530,12531,1969,NC-00033,RAEFORD,28376,HOKE,NC,46933,44653,2280,11300,11300,0,2011,Severe Storm
12530,12531,1969,NC-00033,RALEIGH,27601,WAKE,NC,232455,199000,33455,74600,60800,13800,2011,Severe Storm
12530,12531,1969,NC-00033,RALEIGH,27603,WAKE,NC,25917,25417,500,6400,5900,500,2011,Severe Storm
12530,12531,1969,NC-00033,RALEIGH,27604,WAKE,NC,1015448,900444,115004,273500,246300,27200,2011,Severe Storm
12530,12531,1969,NC-00033,RALEIGH,27606,WAKE,NC,179824,177124,2700,87700,87600,100,2011,Severe Storm
12530,12531,1969,NC-00033,RALEIGH,27610,WAKE,NC,707944,497003,210941,254400,146600,107800,2011,Severe Storm
12530,12531,1969,NC-00033,RALEIGH,27615,WAKE,NC,1509,1509,0,1600,1600,0,2011,Severe Storm
12530,12531,1969,NC-00033,RALEIGH,27616,WAKE,NC,2014948,1657058,357890,386700,328500,58200,2011,Severe Storm
12530,12531,1969,NC-00033,ROANOKE RAPIDS,27870,HALIFAX,NC,118128,91883,26245,19800,11300,8500,2011,Severe Storm
12530,12531,1969,NC-00033,ROSE HILL,28458,SAMPSON,NC,87335,83070,4265,80700,76500,4200,2011,Severe Storm
12530,12531,1969,NC-00033,ROSEBORO,28382,CUMBERLAND,NC,69675,0,69675,0,0,0,2011,Severe Storm
12530,12531,1969,NC-00033,ROSEBORO,28382,SAMPSON,NC,610110,451480,158630,350000,268700,81300,2011,Severe Storm
12530,12531,1969,NC-00033,ROWLAND,28383,ROBESON,NC,480206,415619,64587,144100,129200,14900,2011,Severe Storm
12530,12531,1969,NC-00033,SANFORD,27330,LEE,NC,697570,474630,222940,37500,14400,23100,2011,Severe Storm
12530,12531,1969,NC-00033,SANFORD,27332,LEE,NC,3344273,2543670,800603,588800,422000,166800,2011,Severe Storm
12530,12531,1969,NC-00033,SELMA,27576,JOHNSTON,NC,141978,99378,42600,0,0,0,2011,Severe Storm
12530,12531,1969,NC-00033,SMITHFIELD,27577,JOHNSTON,NC,100236,84236,16000,0,0,0,2011,Severe Storm
12530,12531,1969,NC-00033,SNOW HILL,28580,GREENE,NC,2578104,1760632,817472,695200,484100,211100,2011,Severe Storm
12530,12531,1969,NC-00033,SPRING LAKE,28390,CUMBERLAND,NC,21728,20728,1000,0,0,0,2011,Severe Storm
12530,12531,1969,NC-00033,WAKE FOREST,27587,WAKE,NC,168830,116525,52305,79000,44900,34100,2011,Severe Storm
12530,12531,1969,NC-00033,WILSON,27893,WILSON,NC,872947,711603,161344,297400,253400,44000,2011,Severe Storm
12530,12531,1969,NC-00033,WINDSOR,27983,BERTIE,NC,132017,72717,59300,54000,14000,40000,2011,Severe Storm
12536,12537,1970,OK-00045,ATOKA,74525,ATOKA,OK,4137399,3288687,848712,1711800,1304300,407500,2011,Severe Storm
12536,12537,1970,OK-00045,LANE,74555,ATOKA,OK,28628,24894,3734,0,0,0,2011,Severe Storm
12545,12546,1971,AL-00036,ADAMSVILLE,35005,JEFFERSON,AL,5000,0,5000,0,0,0,2011,Severe Storm
12545,12546,1971,AL-00036,ALBERTVILLE,35950,MARSHALL,AL,450128,340361,109767,236500,163700,72800,2011,Severe Storm
12545,12546,1971,AL-00036,ALBERTVILLE,35951,MARSHALL,AL,395519,363339,32180,148700,145300,3400,2011,Severe Storm
12545,12546,1971,AL-00036,ALEXANDER CITY,35010,ELMORE,AL,100888,84538,16350,48500,39800,8700,2011,Severe Storm
12545,12546,1971,AL-00036,ALEXANDER CITY,35010,TALLAPOOSA,AL,64114,5914,58200,0,0,0,2011,Severe Storm
12545,12546,1971,AL-00036,ALEXANDRIA,36250,CALHOUN,AL,15305,15305,0,5400,5400,0,2011,Severe Storm
12545,12546,1971,AL-00036,ALICEVILLE,35442,PICKENS,AL,8631,8631,0,0,0,0,2011,Severe Storm
12545,12546,1971,AL-00036,ALICEVILLE,35442,SUMTER,AL,78176,67103,11073,28700,28700,0,2011,Severe Storm
12545,12546,1971,AL-00036,ANNISTON,36201,CALHOUN,AL,24147,20497,3650,0,0,0,2011,Severe Storm
12545,12546,1971,AL-00036,ANNISTON,36207,CALHOUN,AL,11992,11992,0,3600,3600,0,2011,Severe Storm
12545,12546,1971,AL-00036,ARAB,35016,BLOUNT,AL,215372,196992,18380,54100,42400,11700,2011,Severe Storm
12545,12546,1971,AL-00036,ARAB,35016,CULLMAN,AL,316067,257267,58800,129400,87600,41800,2011,Severe Storm
12545,12546,1971,AL-00036,ARAB,35016,MARSHALL,AL,5132409,3990057,1142352,1935300,1432400,463600,2011,Severe Storm
12545,12546,1971,AL-00036,ARDMORE,35739,LIMESTONE,AL,4479,2604,1875,0,0,0,2011,Severe Storm
12545,12546,1971,AL-00036,ARDMORE,35739,MADISON,AL,25083,24383,700,11100,11100,0,2011,Severe Storm
12545,12546,1971,AL-00036,ASHVILLE,35953,SAINT CLAIR,AL,3192185,2408943,783242,1168900,891600,257300,2011,Severe Storm
12545,12546,1971,AL-00036,ATHENS,35611,LIMESTONE,AL,80204,68204,12000,2500,2500,0,2011,Severe Storm
12545,12546,1971,AL-00036,ATHENS,35613,LIMESTONE,AL,6534359,5079094,1455265,1755900,1438900,317000,2011,Severe Storm
12545,12546,1971,AL-00036,ATHENS,35614,LIMESTONE,AL,144230,126249,17981,133000,119300,13700,2011,Severe Storm
12545,12546,1971,AL-00036,AUTAUGAVILLE,36003,AUTAUGA,AL,13894,13894,0,0,0,0,2011,Severe Storm
12545,12546,1971,AL-00036,BAILEYTON,35019,CULLMAN,AL,809080,682540,126540,326500,300100,26400,2011,Severe Storm
12545,12546,1971,AL-00036,BANKSTON,35542,FAYETTE,AL,17505,17505,0,0,0,0,2011,Severe Storm
12545,12546,1971,AL-00036,BERRY,35546,FAYETTE,AL,901046,650551,250495,502500,350400,152100,2011,Severe Storm
12545,12546,1971,AL-00036,BERRY,35546,TUSCALOOSA,AL,448134,368656,79478,303400,214000,17400,2011,Severe Storm
12545,12546,1971,AL-00036,BESSEMER,35020,JEFFERSON,AL,49459,39154,10305,8200,8200,0,2011,Severe Storm
12545,12546,1971,AL-00036,BESSEMER,35022,JEFFERSON,AL,149162,144149,5013,51100,50500,600,2011,Severe Storm
12545,12546,1971,AL-00036,BESSEMER,35023,JEFFERSON,AL,5087782,3861606,1226176,1302900,1016600,286300,2011,Severe Storm
12545,12546,1971,AL-00036,BIRMINGHAM,35204,JEFFERSON,AL,272388,200013,72375,35700,35700,0,2011,Severe Storm
12545,12546,1971,AL-00036,BIRMINGHAM,35205,JEFFERSON,AL,22261,22261,0,0,0,0,2011,Severe Storm
12545,12546,1971,AL-00036,BIRMINGHAM,35206,JEFFERSON,AL,164017,105778,58239,82400,63300,19100,2011,Severe Storm
12545,12546,1971,AL-00036,BIRMINGHAM,35207,JEFFERSON,AL,4433980,3205710,1228270,1433100,952300,480800,2011,Severe Storm
12545,12546,1971,AL-00036,BIRMINGHAM,35208,JEFFERSON,AL,499933,419643,80290,76100,67100,9000,2011,Severe Storm
12545,12546,1971,AL-00036,BIRMINGHAM,35209,JEFFERSON,AL,523403,467103,56300,93300,53300,40000,2011,Severe Storm
12545,12546,1971,AL-00036,BIRMINGHAM,35211,JEFFERSON,AL,93193,82993,10200,30900,29900,1000,2011,Severe Storm
12545,12546,1971,AL-00036,BIRMINGHAM,35212,JEFFERSON,AL,60624,47124,13500,0,0,0,2011,Severe Storm
12545,12546,1971,AL-00036,BIRMINGHAM,35214,JEFFERSON,AL,13636069,9775910,3860159,3783500,2658800,1124700,2011,Severe Storm
12545,12546,1971,AL-00036,BIRMINGHAM,35215,JEFFERSON,AL,84298,65703,18595,49900,31600,18300,2011,Severe Storm
12545,12546,1971,AL-00036,BIRMINGHAM,35216,JEFFERSON,AL,41688,36813,4875,14000,12000,2000,2011,Severe Storm
12545,12546,1971,AL-00036,BIRMINGHAM,35217,JEFFERSON,AL,100935,86705,14230,39300,33300,6000,2011,Severe Storm
12545,12546,1971,AL-00036,BIRMINGHAM,35218,JEFFERSON,AL,23008,13978,9030,0,0,0,2011,Severe Storm
12545,12546,1971,AL-00036,BIRMINGHAM,35224,JEFFERSON,AL,384666,302711,81955,205800,165700,40100,2011,Severe Storm
12545,12546,1971,AL-00036,BIRMINGHAM,35228,JEFFERSON,AL,39441,37291,2150,0,0,0,2011,Severe Storm
12545,12546,1971,AL-00036,BIRMINGHAM,35234,JEFFERSON,AL,163680,149164,14516,18200,18200,0,2011,Severe Storm
12545,12546,1971,AL-00036,BIRMINGHAM,35235,JEFFERSON,AL,43874,40424,3450,28800,25800,3000,2011,Severe Storm
12545,12546,1971,AL-00036,BIRMINGHAM,35242,SHELBY,AL,174765,168165,6600,23900,23300,600,2011,Severe Storm
12545,12546,1971,AL-00036,BIRMINGHAM,35243,JEFFERSON,AL,344242,299571,44671,94700,74600,20100,2011,Severe Storm
12545,12546,1971,AL-00036,BIRMINGHAM,35244,JEFFERSON,AL,30436,27995,2441,0,0,0,2011,Severe Storm
12545,12546,1971,AL-00036,BLOUNTSVILLE,35031,BLOUNT,AL,935031,724121,210910,519500,434000,85500,2011,Severe Storm
12545,12546,1971,AL-00036,BOAZ,35957,DE KALB,AL,12623,11123,1500,0,0,0,2011,Severe Storm
12545,12546,1971,AL-00036,BOAZ,35957,MARSHALL,AL,40286,36436,3850,7700,7700,0,2011,Severe Storm
12545,12546,1971,AL-00036,BOLIGEE,35443,GREENE,AL,95084,93484,1600,0,0,0,2011,Severe Storm
12545,12546,1971,AL-00036,BREMEN,35033,CULLMAN,AL,385390,315590,69800,0,0,0,2011,Severe Storm
12545,12546,1971,AL-00036,BRENT,35034,BIBB,AL,21380,20580,800,0,0,0,2011,Severe Storm
12545,12546,1971,AL-00036,BRIDGEPORT,35740,JACKSON,AL,749117,567342,181775,16600,16600,0,2011,Severe Storm
12545,12546,1971,AL-00036,BRILLIANT,35548,MARION,AL,371524,272690,98834,52400,52400,0,2011,Severe Storm
12545,12546,1971,AL-00036,BROOKWOOD,35444,TUSCALOOSA,AL,2702855,1825323,877532,1271000,975100,258300,2011,Severe Storm
12545,12546,1971,AL-00036,BRYANT,35958,JACKSON,AL,3166,2666,500,0,0,0,2011,Severe Storm
12545,12546,1971,AL-00036,BUHL,35446,TUSCALOOSA,AL,66032,59732,6300,0,0,0,2011,Severe Storm
12545,12546,1971,AL-00036,BUTLER,36904,CHOCTAW,AL,433682,368495,65187,157800,149900,7900,2011,Severe Storm
12545,12546,1971,AL-00036,CARBON HILL,35549,WALKER,AL,45234,41359,3875,14000,14000,0,2011,Severe Storm
12545,12546,1971,AL-00036,CEDAR BLUFF,35959,CHEROKEE,AL,9302,2502,6800,9400,2600,6800,2011,Severe Storm
12545,12546,1971,AL-00036,CENTER POINT,35215,JEFFERSON,AL,120130,98280,21850,14000,14000,0,2011,Severe Storm
12545,12546,1971,AL-00036,CENTRE,35960,CHEROKEE,AL,696984,582716,114268,361000,323700,37300,2011,Severe Storm
12545,12546,1971,AL-00036,CENTREVILLE,35042,BIBB,AL,519433,400758,118675,214600,200500,14100,2011,Severe Storm
12545,12546,1971,AL-00036,CHEROKEE,35616,COLBERT,AL,18472,17972,500,14000,14000,0,2011,Severe Storm
12545,12546,1971,AL-00036,CLEVELAND,35049,BLOUNT,AL,81800,81800,0,0,0,0,2011,Severe Storm
12545,12546,1971,AL-00036,COALING,35453,TUSCALOOSA,AL,1042279,835265,207014,304400,263500,40900,2011,Severe Storm
12545,12546,1971,AL-00036,COLLINSVILLE,35961,DE KALB,AL,24340,24340,0,0,0,0,2011,Severe Storm
12545,12546,1971,AL-00036,CORDOVA,35055,WALKER,AL,69443,64293,5150,0,0,0,2011,Severe Storm
12545,12546,1971,AL-00036,CORDOVA,35550,WALKER,AL,4287896,3334076,953820,1036200,738500,297700,2011,Severe Storm
